"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-11-30,97740,"94533","CA","Vallejo-Fairfield","Solano County","Fairfield",131,386000,0.00468505986465383,0.0107357947106572,0.0848791455874087,,,"2006-05","2006-Q2",432000,-0.106481481481481,"2005-04"
2018-11-30,91221,"76063","TX","Dallas-Fort Worth-Arlington","Tarrant County","Mansfield",132,276400,0.00509090909090909,0.0143119266055046,0.0630769230769231,,,"2018-11","2018-Q4",276400,0,"2018-11"
2018-11-30,64180,"15601","PA","Pittsburgh","Westmoreland County","Greensburg",133,149700,-0.00133422281521014,-0.002,0.0288659793814433,,,"2018-09","2018-Q3",150200,-0.0033288948069241,"2018-08"
2018-11-30,91950,"77459","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Missouri City",134,271700,0.00110537951363301,0.00147438260228529,0.0164609053497942,,,"2018-05","2018-Q2",272300,-0.00220345207491737,"2018-05"
2018-11-30,96467,"91709","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Chino Hills",135,675800,0.00177883190038541,-0.00103473762010347,0.0293983244478294,,,"2018-08","2018-Q3",676500,-0.00103473762010347,"2018-07"
2018-11-30,76491,"43055","OH","Columbus","Licking County","Newark",136,129400,0.00778816199376947,0.0294351630867144,0.0477732793522267,,,"2014-10","2014-Q4",173000,-0.252023121387283,"2014-01"
2018-11-30,98304,"95608","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Carmichael",137,413300,0.00437424058323208,0.00804878048780488,0.0619218910585817,,,"2005-11","2005-Q4",437000,-0.054233409610984,"2005-03"
2018-11-30,93146,"79938","TX","El Paso","El Paso County","El Paso",138,148300,0.00135043889264011,0.0122866894197952,0.0320111343075852,,,"2018-11","2018-Q4",148300,0,"2018-11"
2018-11-30,94940,"85364","AZ","Yuma","Yuma County","Yuma",139,134800,-0.000741289844329133,0.00372300819061802,0.0473970473970474,,,"2006-10","2006-Q4",177100,-0.238848108413326,"2005-05"
2018-11-30,76971,"44060","OH","Cleveland-Elyria","Lake County","Mentor",140,176300,0.00341491178144565,0.0103151862464183,0.0671912832929782,,,"2018-11","2018-Q4",176300,0,"2018-11"
2018-11-30,62048,"11238","NY","New York-Newark-Jersey City","Kings County","New York",141,990600,-0.00870609426598619,-0.0263416551995282,-0.0190136660724896,,,"2018-05","2018-Q2",1046400,-0.0533256880733945,"2017-07"
2018-11-30,76534,"43123","OH","Columbus","Franklin County","Grove City",142,180400,0.0044543429844098,0.0169109357384442,0.0731707317073171,,,"2018-11","2018-Q4",180400,0,"2018-11"
2018-11-30,92520,"78577","TX","McAllen-Edinburg-Mission","Hidalgo County","Pharr",143,90100,0.00222469410456062,0.0146396396396396,0.1001221001221,,,"2018-11","2018-Q4",90100,0,"2018-11"
2018-11-30,93203,"80013","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",144,341400,0.00293772032902468,0.0130563798219585,0.0735849056603774,,,"2018-11","2018-Q4",341400,0,"2018-11"
2018-11-30,72362,"33024","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pembroke Pines",145,276500,0.0032656023222061,0.0131916452913155,0.0920221169036335,,,"2006-11","2006-Q4",286200,-0.0338923829489867,"2006-05"
2018-11-30,72901,"33908","FL","Cape Coral-Fort Myers","Lee County","Fort Myers",146,245400,0.00040766408479413,0.00532568619418271,0.027208036835496,,,"2006-06","2006-Q2",331400,-0.259505129752565,"2005-01"
2018-11-30,62093,"11385","NY","New York-Newark-Jersey City","Queens County","New York",147,666200,0.00346437716523573,0.00878255602665052,0.0702008032128514,,,"2018-11","2018-Q4",666200,0,"2018-11"
2018-11-30,90657,"75056","TX","Dallas-Fort Worth-Arlington","Denton County","The Colony",148,287200,0.00454704442112627,0.00913562895291637,0.0720418066442702,,,"2018-11","2018-Q4",287200,0,"2018-11"
2018-11-30,99500,"98012","WA","Seattle-Tacoma-Bellevue","Snohomish County","Bothell",149,578400,0.00277392510402219,0.00329575021682567,0.0937972768532526,,,"2018-11","2018-Q4",578400,0,"2018-11"
2018-11-30,96047,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",150,1428100,0.000981285483984019,0.00762012276864461,0.031491513181654,,,"2018-11","2018-Q4",1428100,0,"2018-11"
2018-11-30,66705,"20906","MD","Washington-Arlington-Alexandria","Montgomery County","Silver Spring",151,347700,0.0017286084701815,0.0122270742358079,0.0728170317803147,,,"2006-06","2006-Q2",396500,-0.123076923076923,"2005-03"
2018-11-30,91198,"76028","TX","Dallas-Fort Worth-Arlington","Johnson County","Burleson",152,218900,0.0110854503464203,0.0296331138287865,0.118548799182422,,,"2018-11","2018-Q4",218900,0,"2018-11"
2018-11-30,63776,"14850","NY","Ithaca","Tompkins County","Ithaca",153,243600,-0.001230012300123,-0.00204834084391643,0.0154230929553981,,,"2018-03","2018-Q1",247100,-0.0141643059490085,"2018-01"
2018-11-30,72737,"33647","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",154,286800,0.00525762355415352,0.0119971771347918,0.0250178699070765,,,"2006-07","2006-Q3",337300,-0.149718351615772,"2005-09"
2018-11-30,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange County","Laguna Niguel",155,853700,0.000468768311262159,-0.00245384435615798,0.0356666262283149,,,"2018-08","2018-Q3",855800,-0.00245384435615798,"2018-07"
2018-11-30,70825,"30040","GA","Atlanta-Sandy Springs-Roswell","Forsyth County","Cumming",156,303400,0.00563473649320517,0.0170968823332216,0.0720848056537102,,,"2018-11","2018-Q4",303400,0,"2018-11"
2018-11-30,69431,"27587","NC","Raleigh","Wake County","Wake Forest",157,309200,0.00454840805717999,0.0111183780248528,0.0365403955749246,,,"2018-11","2018-Q4",309200,0,"2018-11"
2018-11-30,77094,"44256","OH","Cleveland-Elyria","Medina County","Medina",158,220400,0.0041002277904328,0.0077732053040695,0.0647342995169082,,,"2018-11","2018-Q4",220400,0,"2018-11"
2018-11-30,58660,"02148","MA","Boston-Cambridge-Newton","Middlesex County","Malden",159,464900,0.00845986984815618,0.0204126426690079,0.0801579925650558,,,"2018-11","2018-Q4",464900,0,"2018-11"
2018-11-30,87019,"65807","MO","Springfield","Greene County","Springfield",160,129600,0.0062111801242236,0.0101325019485581,0.0827067669172932,,,"2018-11","2018-Q4",129600,0,"2018-11"
2018-11-30,84622,"60620","IL","Chicago-Naperville-Elgin","Cook County","Chicago",161,127000,-0.00703674745895231,-0.0508221225710015,-0.0223248652809854,,,"2008-03","2008-Q1",162400,-0.217980295566502,"2004-06"
2018-11-30,62085,"11373","NY","New York-Newark-Jersey City","Queens County","New York",162,573300,-0.00555073720728534,-0.0108695652173913,0.0668031261630071,,,"2018-09","2018-Q3",579600,-0.0108695652173913,"2018-07"
2018-11-30,98432,"95823","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",163,278300,0.00469314079422383,0.00979680696661829,0.0541666666666667,,,"2005-12","2005-Q4",320800,-0.132481296758105,"2004-12"
2018-11-30,60499,"06902","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Stamford",164,254300,0.00513833992094862,0.0115354017501989,-0.0112752721617418,,,"2006-08","2006-Q3",332800,-0.235877403846154,"2004-04"
2018-11-30,96817,"92336","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Fontana",165,454000,0.00353669319186561,0.00464704580659438,0.050439611291069,,,"2006-07","2006-Q3",510700,-0.111024084589779,"2005-06"
2018-11-30,77400,"45011","OH","Cincinnati","Butler County","Hamilton",166,197500,0.00662589194699286,0.0185662712738525,0.0693015701136979,,,"2018-11","2018-Q4",197500,0,"2018-11"
2018-11-30,92125,"77845","TX","College Station-Bryan","Brazos County","College Station",167,254000,0.00355590675622284,0.000788022064617809,0.0346232179226069,,,"2018-07","2018-Q3",254100,-0.000393545848091303,"2018-07"
2018-11-30,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe County","West Lafayette",168,208000,0,0,0.0337972166998012,,,"2018-05","2018-Q2",210300,-0.0109367570137898,"2018-03"
2018-11-30,69340,"27410","NC","Greensboro-High Point","Guilford County","Greensboro",169,226100,0.00578291814946619,0.0240036231884058,0.0896385542168675,,,"2018-11","2018-Q4",226100,0,"2018-11"
2018-11-30,86717,"65203","MO","Columbia","Boone County","Columbia",170,220000,-0.00136177939173854,-0.0116801437556155,0.0551558752997602,,,"2018-07","2018-Q3",223200,-0.014336917562724,"2018-06"
2018-11-30,70953,"30188","GA","Atlanta-Sandy Springs-Roswell","Cherokee County","Woodstock",171,242400,0.00831946755407654,0.0266836086404066,0.103825136612022,,,"2018-11","2018-Q4",242400,0,"2018-11"
2018-11-30,96825,"92345","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Hesperia",172,253200,0.00197863078749505,0.00197863078749505,0.0760730981725457,,,"2006-08","2006-Q3",319700,-0.208007507037848,"2005-06"
2018-11-30,61642,"10028","NY","New York-Newark-Jersey City","New York County","New York",173,1489900,-0.00765951778340216,-0.0210263486431434,-0.0765464237014999,,,"2017-06","2017-Q2",1644000,-0.0937347931873479,"2016-08"
2018-11-30,95817,"89121","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",174,226100,0.0120859444941808,0.0516279069767442,0.209090909090909,,,"2006-10","2006-Q4",257600,-0.122282608695652,"2005-08"
2018-11-30,78085,"46307","IN","Chicago-Naperville-Elgin","Lake County","Crown Point",175,226900,0.0053167922020381,0.0239169675090253,0.0903411821239788,,,"2018-11","2018-Q4",226900,0,"2018-11"
2018-11-30,60639,"07302","NJ","New York-Newark-Jersey City","Hudson County","Jersey City",176,918200,-0.000761780389596256,0.00569550930996714,0.0539485766758494,,,"2018-04","2018-Q2",926800,-0.00927924039706517,"2018-04"
2018-11-30,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",177,577400,0.00295292687163453,0.00312717164697707,0.0403603603603604,,,"2006-07","2006-Q3",590900,-0.0228465053308512,"2006-03"
2018-11-30,61169,"08753","NJ","New York-Newark-Jersey City","Ocean County","Toms River",178,273100,0.00626381724392041,0.0186497575531518,0.0589375727025979,,,"2006-07","2006-Q3",330300,-0.173175900696337,"2004-09"
2018-11-30,91941,"77450","TX","Houston-The Woodlands-Sugar Land","Fort Bend County","Cinco Ranch",179,260600,-0.00229709035222052,-0.00267891312667432,0.0304468169236852,,,"2018-09","2018-Q3",261700,-0.00420328620557891,"2018-08"
2018-11-30,100179,"99301","WA","Kennewick-Richland","Franklin County","Pasco",180,236800,0.0141327623126338,0.0395083406496927,0.101907864122848,,,"2018-11","2018-Q4",236800,0,"2018-11"
2018-11-30,84635,"60634","IL","Chicago-Naperville-Elgin","Cook County","Chicago",181,269500,0,0.00447260529258293,0.0639557836557442,,,"2006-08","2006-Q3",348100,-0.225797184717035,"2004-03"
2018-11-30,96667,"92126","CA","San Diego-Carlsbad","San Diego County","San Diego",182,605700,0.00614617940199335,0.0130456598093327,0.0617002629272568,,,"2018-11","2018-Q4",605700,0,"2018-11"
2018-11-30,69336,"27406","NC","Greensboro-High Point","Guilford County","Greensboro",183,116500,0.00691443388072601,0.028243601059135,0.0928705440900563,,,"2018-11","2018-Q4",116500,0,"2018-11"
2018-11-30,90780,"75228","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",184,194900,0.0151041666666667,0.0411324786324786,0.174804098854732,,,"2018-11","2018-Q4",194900,0,"2018-11"
2018-11-30,96882,"92503","CA","Riverside-San Bernardino-Ontario","Riverside County","Riverside",185,390000,-0.00255754475703325,0.000769822940723634,0.0594947025264874,,,"2006-10","2006-Q4",422100,-0.0760483297796731,"2005-10"
2018-11-30,72347,"33009","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Hallandale",186,212400,0.000471031559114461,0.00663507109004739,0.0798169801728521,,,"2006-08","2006-Q3",263700,-0.194539249146758,"2005-05"
2018-11-30,76539,"43130","OH","Columbus","Fairfield County","Lancaster",187,137100,0.00366032210834553,0.0163083765752409,0.0786782061369001,,,"2018-11","2018-Q4",137100,0,"2018-11"
2018-11-30,66135,"20011","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",188,623700,0.00840743734842361,0.0283594394064303,0.0980633802816901,,,"2018-11","2018-Q4",623700,0,"2018-11"
2018-11-30,99563,"98103","WA","Seattle-Tacoma-Bellevue","King County","Seattle",189,798600,-0.00782705926202013,-0.0210835989213042,-0.00547945205479452,,,"2018-03","2018-Q1",832300,-0.0404902078577436,"2017-11"
2018-11-30,69849,"28314","NC","Fayetteville","Cumberland County","Fayetteville",190,113800,0.00176056338028169,0.0106571936056838,0.0106571936056838,,,"2010-06","2010-Q2",118900,-0.0428931875525652,"2008-11"
2018-11-30,91325,"76244","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",191,259600,0.00542215336948102,0.0156494522691706,0.0459307010475423,,,"2018-11","2018-Q4",259600,0,"2018-11"
2018-11-30,70698,"29732","SC","Charlotte-Concord-Gastonia","York County","Rock Hill",192,189500,0.0144539614561028,0.0452289023717595,0.0598434004474273,,,"2018-11","2018-Q4",189500,0,"2018-11"
2018-11-30,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",193,1123300,0.00546007876834944,0.0122555645670001,0.124874824754657,,,"2018-11","2018-Q4",1123300,0,"2018-11"
2018-11-30,69450,"27610","NC","Raleigh","Wake County","Raleigh",194,179100,0.00844594594594595,0.0281285878300804,0.111042183622829,,,"2018-11","2018-Q4",179100,0,"2018-11"
2018-11-30,84285,"60016","IL","Chicago-Naperville-Elgin","Cook County","Des Plaines",195,226900,0.00442673749446658,0.00710164225477141,0.0413033501606241,,,"2007-01","2007-Q1",280500,-0.191087344028521,"2003-07"
2018-11-30,96546,"91911","CA","San Diego-Carlsbad","San Diego County","Chula Vista",196,484800,0.00497512437810945,0.013166144200627,0.0612959719789842,,,"2006-06","2006-Q2",491600,-0.0138323840520749,"2005-06"
2018-11-30,92576,"78641","TX","Austin-Round Rock","Williamson County","Leander",197,258100,0.00271950271950272,0.00388953714507974,0.0315747402078337,,,"2018-11","2018-Q4",258100,0,"2018-11"
2018-11-30,91744,"77095","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",198,223100,0.00495495495495495,0.0108744902582691,0.0508714083843618,,,"2018-11","2018-Q4",223100,0,"2018-11"
2018-11-30,95314,"87120","NM","Albuquerque","Bernalillo County","Albuquerque",199,200500,0.00753768844221105,0.0198372329603255,0.0426417056682267,,,"2018-11","2018-Q4",200500,0,"2018-11"
2018-11-30,69699,"28078","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Huntersville",200,300400,0.00468227424749164,0.0131534569983137,0.037292817679558,,,"2018-11","2018-Q4",300400,0,"2018-11"
2018-11-30,67010,"21740","MD","Hagerstown-Martinsburg","Washington County","Hagerstown",201,157800,0,-0.0112781954887218,0.0541082164328657,,,"2006-09","2006-Q3",207900,-0.240981240981241,"2004-11"
2018-11-30,67180,"22191","VA","Washington-Arlington-Alexandria","Prince William County","Woodbridge",202,315000,0.00510529674537333,0.00993908303943572,0.053864168618267,,,"2006-02","2006-Q1",387800,-0.187725631768953,"2004-12"
2018-11-30,75696,"40475","KY","Richmond-Berea","Madison County","Richmond",203,171600,0.00116686114352392,0.0135853514471353,0.052760736196319,,,"2018-11","2018-Q4",171600,0,"2018-11"
2018-11-30,97743,"94536","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",204,1096400,0.00448923499770957,0.0235250186706497,0.142797581821972,,,"2018-11","2018-Q4",1096400,0,"2018-11"
2018-11-30,73014,"34135","FL","Cape Coral-Fort Myers","Lee County","Bonita Springs",205,286500,0.00315126050420168,0.00738396624472574,0.0134418111071808,,,"2006-07","2006-Q3",376900,-0.239851419474662,"2005-04"
2018-11-30,60518,"07002","NJ","New York-Newark-Jersey City","Hudson County","Bayonne",206,375000,0.00213789417423838,0.0124190064794816,0.102941176470588,,,"2006-10","2006-Q4",427900,-0.123627015657864,"2005-09"
2018-11-30,98411,"95747","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",207,476500,0.00189234650967199,0.00231384097602019,0.0331743278404163,,,"2005-11","2005-Q4",510100,-0.0658694373652225,"2005-04"
2018-11-30,67655,"23320","VA","Virginia Beach-Norfolk-Newport News","Chesapeake County","Chesapeake",208,249300,0.00402738622633911,0.0146520146520147,0.0365904365904366,,,"2006-07","2006-Q3",266800,-0.065592203898051,"2005-10"
2018-11-30,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","South Gate",209,437000,0.00900484876471946,0.0203128648143824,0.0457047140464226,,,"2007-03","2007-Q1",468300,-0.0668374973307709,"2006-04"
2018-11-30,78042,"46227","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",210,147800,0.0109439124487004,0.0335664335664336,0.1430781129157,,,"2018-11","2018-Q4",147800,0,"2018-11"
2018-11-30,76597,"43230","OH","Columbus","Franklin County","Gahanna",211,212500,0.0056791292001893,0.0196737044145873,0.0875127942681679,,,"2018-11","2018-Q4",212500,0,"2018-11"
2018-11-30,96934,"92592","CA","Riverside-San Bernardino-Ontario","Riverside County","Temecula",212,472500,-0.00463450600379187,-0.00943396226415094,0.0432766615146832,,,"2006-06","2006-Q2",503000,-0.0606361829025845,"2005-01"
2018-11-30,73183,"34711","FL","Orlando-Kissimmee-Sanford","Lake County","Clermont",213,262600,0.00535987748851455,0.0241809672386895,0.0797697368421053,,,"2006-06","2006-Q2",311900,-0.15806348188522,"2005-09"
2018-11-30,65779,"19111","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",214,184800,0.0109409190371991,0.0358744394618834,0.0788091068301226,,,"2006-05","2006-Q2",190200,-0.028391167192429,"2005-09"
2018-11-30,95813,"89117","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",215,332500,0.00696547546941248,0.0256014805675509,0.121038435603506,,,"2006-06","2006-Q2",376600,-0.117100371747212,"2004-10"
2018-11-30,61641,"10027","NY","New York-Newark-Jersey City","New York County","New York",216,1022100,-0.0261076703191996,-0.0276826484018265,-0.0490323781168589,,,"2018-05","2018-Q2",1112200,-0.0810106096025895,"2017-10"
2018-11-30,62046,"11236","NY","New York-Newark-Jersey City","Kings County","New York",217,487400,0.0166875260742595,0.054750054100844,0.13190896423595,,,"2018-11","2018-Q4",487400,0,"2018-11"
